spec,dependence,precision,recall,f1,redundancy_rate,noise_rate,average_precision,roc_auc,downstream_score
dcor|distance_corr|multiplicative|mean,mixed,0.6415968674454462,0.7604242424242424,0.5634525561044184,0.0,0.18996446011588144,0.8198310425523543,0.8344415584415584,0.7948003735854939
dcor|distance_corr|multiplicative|mean,nonlinear,0.35847402597402594,0.7738636363636363,0.4388997113997114,0.0753517316017316,0.3524242424242424,0.5709956709956711,0.7473484848484848,0.893388599261322
dcor|distance_corr|multiplicative|sum,linear,0.5659539508110937,0.7345238095238095,0.5860532786541189,0.008748822605965462,0.2323511250654108,0.6945941162012591,0.8015854978354978,0.9070639318348304
dcor|distance_corr|multiplicative|sum,mixed,0.5519141414141414,0.5965454545454546,0.42639582250931585,0.0,0.2859790764790765,0.7440735236812105,0.6910147186147186,0.7891925669221125
dcor|distance_corr|multiplicative|sum,nonlinear,0.3346969696969697,0.6477272727272727,0.3954004329004329,0.07549242424242425,0.3857007575757576,0.5293560606060606,0.650094696969697,0.8936436032198855
dcor|distance_corr|quotient|max,linear,0.41910308738880164,0.8302380952380952,0.4820803412274,0.05681554160125589,0.3630056253270539,0.7119018402232689,0.8008636363636364,0.9047098779005451
dcor|distance_corr|quotient|max,mixed,0.46416107924002664,0.7274545454545455,0.42640615077922356,0.0,0.4296325715536242,0.7371178240724349,0.6927593073593074,0.7908765076405031
dcor|distance_corr|quotient|max,nonlinear,0.2457115800865801,0.7738636363636363,0.3332792207792208,0.03600378787878788,0.5499323593073593,0.504193722943723,0.5767857142857142,0.9149094315827317
dcor|distance_corr|quotient|mean,linear,0.43241261119832547,0.8611904761904763,0.5006011537482126,0.07535125588697017,0.31201753008895866,0.7507870225013081,0.8693701298701298,0.905144979792046
dcor|distance_corr|quotient|mean,mixed,0.49417604617604616,0.7667878787878788,0.4523093804465158,0.0,0.384041847041847,0.7773496253934268,0.7785969696969698,0.7935788553309502
dcor|distance_corr|quotient|mean,nonlinear,0.25977272727272727,0.8272727272727273,0.35498196248196245,0.0434469696969697,0.5292613636363637,0.5464962121212121,0.7001352813852814,0.9147573784418817
dcor|distance_corr|quotient|sum,linear,0.47111828647542936,0.8597619047619048,0.5446689519630696,0.0895199839842697,0.240260878010878,0.7505772719344148,0.8690238095238094,0.9066707571684606
dcor|distance_corr|quotient|sum,mixed,0.5330778202525471,0.7066666666666667,0.4496594845058218,0.0,0.3445123673376405,0.7694480036480962,0.7702,0.7924133197617692
dcor|distance_corr|quotient|sum,nonlinear,0.2742451298701299,0.8090909090909091,0.3706475468975469,0.036912878787878786,0.5129626623376623,0.5458874458874459,0.7020292207792208,0.8987071106941905
dcor|mutual_info_sklearn|difference|max,linear,0.5781893424036281,0.715952380952381,0.5928919651776795,0.00042857142857142866,0.23676638837353126,0.6975665009593581,0.7975454545454546,0.9069570845484317
dcor|mutual_info_sklearn|difference|max,mixed,0.6270299750754297,0.5594545454545454,0.46773883344270045,0.0,0.2542947002492457,0.76162155823974,0.7210891774891774,0.7901188891462934
dcor|mutual_info_sklearn|difference|max,nonlinear,0.3065286796536797,0.5375,0.35193722943722944,0.005965909090909091,0.45067099567099567,0.48722943722943723,0.599012445887446,0.8803609692053703
dcor|mutual_info_sklearn|difference|mean,linear,0.5563098726670156,0.7316666666666666,0.5768218443554578,0.02517211756497471,0.21025008721437294,0.6990000198214483,0.7978636363636363,0.9068432110194533
dcor|mutual_info_sklearn|difference|mean,mixed,0.6394254536101727,0.6450909090909092,0.5268658607832735,0.0,0.24325131406659511,0.788306382156191,0.7671138528138528,0.7924607025992194
dcor|mutual_info_sklearn|difference|mean,nonlinear,0.30043560606060604,0.5488636363636363,0.34705988455988457,0.01240530303030303,0.45241612554112554,0.4877570346320346,0.59433170995671,0.8869529761160597
dcor|mutual_info_sklearn|difference|sum,linear,0.5871201814058957,0.7164285714285714,0.6017705786277214,0.00042857142857142866,0.22668537414965986,0.6977819204604919,0.7994816017316018,0.9075247356560111
dcor|mutual_info_sklearn|difference|sum,mixed,0.599559163059163,0.5164242424242425,0.4281685565622357,0.0,0.2819105339105339,0.7451210197210197,0.6932471861471862,0.784723765449502
dcor|mutual_info_sklearn|difference|sum,nonlinear,0.310137987012987,0.5272727272727272,0.35307178932178934,0.005965909090909091,0.4429301948051948,0.48508387445887446,0.6022591991341992,0.8726610565158852
dcor|mutual_info_sklearn|multiplicative|max,linear,0.5608757195185766,0.7407142857142858,0.5819538780547183,0.008748822605965462,0.2516079277864992,0.7037556292913436,0.8007467532467533,0.9067959686909373
dcor|mutual_info_sklearn|multiplicative|max,mixed,0.6282051195830678,0.6426666666666666,0.5093271377990998,0.0,0.2568273479493997,0.7816315953279926,0.7448069264069264,0.7928332715977519
dcor|mutual_info_sklearn|multiplicative|max,nonlinear,0.30549783549783555,0.5977272727272728,0.35783910533910535,0.011931818181818182,0.45737554112554113,0.4992424242424242,0.6035984848484848,0.8919200102865592
dcor|mutual_info_sklearn|multiplicative|mean,linear,0.5488276723276723,0.7857142857142857,0.5843267666040776,0.06454749615463902,0.17722079111364827,0.7133864468864469,0.8226082251082252,0.9072833734115114
dcor|mutual_info_sklearn|multiplicative|mean,mixed,0.6463904360434636,0.7272121212121212,0.5569090588721994,0.0,0.23079426814124057,0.8080761223938677,0.8119865800865801,0.7935148631161216
dcor|mutual_info_sklearn|multiplicative|mean,nonlinear,0.31635010822510823,0.6420454545454546,0.3740151515151515,0.021063311688311687,0.43162337662337663,0.50816829004329,0.6300189393939394,0.8932572573015248
dcor|mutual_info_sklearn|multiplicative|sum,linear,0.5607014215942787,0.7407142857142858,0.582019546513244,0.008858712715855574,0.25118942961800106,0.7037556292913436,0.8010400432900433,0.9067535572201304
dcor|mutual_info_sklearn|multiplicative|sum,mixed,0.6111411795275432,0.607939393939394,0.47633651654822795,0.0,0.27389128800492435,0.7628360038163079,0.7088675324675325,0.792130935393992
